Win%, SOS, PPG, APPG, FG%, 3P%, FT%, ORB, Rebounds, Assists, Steals, Blocks, Turnovers, PF, Output (1 for win, 0 for loss)
-0.269000, 5.450000, -5.607955, 9.417614, 0.001000, 0.003000, 0.031000, -4.191288, -6.166667, 0.607955, -2.180871, -1.141098, 0.949811, 0.819129, 0
-0.233000, 9.450000, -0.577713, 11.571848, -0.062000, -0.008000, 0.043000, 2.701857, 1.817204, -1.260997, -1.147605, 1.095797, -0.135875, 4.465298, 1
-0.094000, 1.040000, -6.112121, -5.063636, -0.022000, 0.025000, 0.052000, -0.945455, -4.000000, 1.712121, -1.678788, -0.884848, -3.960606, 1.587879, 1
-0.061000, 2.360000, -1.434343, 4.154882, -0.003000, 0.026000, 0.016000, -0.767677, -1.518519, -0.306397, -1.471380, -1.299663, -0.875421, 2.343434, 1
-0.152000, -0.220000, -1.525000, 5.283333, -0.035000, -0.081000, 0.032000, -0.654167, 3.752083, -2.337500, -1.056250, 1.237500, 1.375000, -0.225000, 0
0.160000, 7.220000, 0.271552, -4.836207, 0.002000, -0.048000, -0.081000, 3.640086, 5.029095, 1.803879, 1.257543, 1.109914, 1.495690, -0.435345, 1
0.160000, -0.100000, 8.857759, 7.543103, 0.012000, -0.022000, 0.030000, 0.329741, 4.753233, 1.562500, 0.705819, 0.937500, 2.081897, -0.435345, 1
-0.094000, 9.080000, -3.812500, 1.125000, -0.042000, -0.071000, 0.017000, 2.312500, -0.156250, -3.062500, 0.781250, 1.500000, 2.062500, 0.687500, 1
0.100000, -1.330000, 6.260417, 1.653409, -0.026000, -0.020000, -0.007000, 2.613636, 5.790720, 0.404356, 3.547348, 1.552083, 3.378788, 2.210227, 0
0.240000, -1.960000, 10.795699, 4.478006, -0.025000, -0.005000, 0.009000, 6.073314, 8.019550, 0.673509, 3.484848, 1.010753, 2.814272, 3.595308, 1
0.121000, 16.430000, 8.388889, 4.035354, -0.007000, 0.006000, -0.036000, 1.585859, 3.863636, 0.449495, 1.651515, 0.166667, -1.732323, -3.338384, 1
-0.008000, -1.000000, -2.629049, 0.943574, 0.000000, 0.017000, 0.062000, -2.567398, -6.917450, -0.464995, 2.414838, -1.539185, -1.363636, -0.125392, 0
0.040000, -0.780000, -11.399333, -6.707453, 0.001000, -0.009000, -0.004000, -2.092325, -7.778643, -5.747497, 1.591769, -0.996663, 1.516129, 0.094549, 1
-0.101000, -2.090000, 1.338571, 4.128571, -0.008000, -0.005000, -0.028000, 1.951429, -0.744286, -1.301429, 2.994286, 0.901429, 3.110000, 3.645714, 0
0.001000, -0.410000, 4.035000, 5.387500, 0.018000, 0.004000, -0.078000, 1.130000, 1.938750, 0.895000, 2.061250, 2.330000, 2.985000, 1.922500, 1
0.020000, 11.310000, 4.193333, 1.866667, 0.053000, 0.077000, 0.058000, -1.686667, -2.413333, 2.186667, -0.186667, 1.246667, 3.393333, 0.293333, 1
-0.259000, 2.620000, -15.001008, -1.461694, -0.077000, -0.007000, -0.090000, -0.676411, -1.414315, -3.136089, -0.969758, 0.510081, -1.031250, -0.926411, 0
0.030000, 9.110000, -3.232258, -4.374194, -0.007000, 0.009000, -0.063000, -1.245161, 0.421935, -1.834839, 0.527742, 1.242581, -1.040000, -0.485161, 1
-0.105000, 10.620000, 0.004779, 5.410992, -0.010000, 0.014000, -0.111000, -0.941458, 0.519713, -0.577061, -0.402628, 0.544803, 0.111111, -0.534050, 1
0.233000, -9.450000, 0.577713, -11.571848, 0.062000, 0.008000, -0.043000, -2.701857, -1.817204, 1.260997, 1.147605, -1.095797, 0.135875, -4.465298, 0
0.065000, -9.970000, -9.516129, -12.580645, -0.002000, -0.008000, 0.029000, -2.967742, -7.451613, -0.516129, 1.258065, -0.387097, -1.290323, -3.387097, 1
0.185000, -6.540000, -3.890819, -13.973945, 0.021000, 0.017000, -0.007000, -0.465261, 2.246898, -0.039702, -2.141439, -1.042184, 0.588089, -1.446650, 1
-0.232000, 3.220000, -1.241071, 11.924107, 0.007000, -0.004000, 0.051000, -4.133929, -5.142857, 1.026786, 0.138393, 0.379464, 0.665179, -3.361607, 0
-0.012000, -1.460000, -2.523399, -1.891626, 0.013000, -0.014000, 0.063000, -3.235222, -2.470443, 0.929803, 0.520936, 2.208128, -0.678571, -1.703202, 1
-0.178000, 5.600000, 1.178571, 8.964286, -0.009000, -0.019000, 0.063000, 0.392857, -0.464286, 1.035714, -0.071429, 2.250000, 0.250000, -3.785714, 1
-0.213000, 1.790000, -8.100000, 1.053333, -0.033000, -0.060000, 0.055000, -3.186667, -2.086667, -1.940000, -3.820000, -1.820000, -2.420000, -1.620000, 0
0.077000, 8.170000, 5.014286, 4.198571, -0.020000, -0.022000, 0.018000, 0.780000, 0.772857, 1.638571, -1.420000, -1.012857, -3.777143, -0.234286, 1
-0.200000, 16.340000, -4.080000, -0.520000, -0.004000, 0.001000, 0.075000, -3.560000, -6.240000, 0.000000, -2.360000, -0.400000, -4.920000, -2.880000, 1
-0.160000, -7.220000, -0.271552, 4.836207, -0.002000, 0.048000, 0.081000, -3.640086, -5.029095, -1.803879, -1.257543, -1.109914, -1.495690, 0.435345, 0
0.021000, -9.860000, 6.943448, 5.306207, -0.022000, 0.024000, 0.068000, -1.627586, -0.590345, 1.038621, -0.613793, -1.412414, -3.620690, -1.249655, 1
-0.056000, -12.230000, 3.942158, 4.489433, -0.010000, 0.020000, 0.065000, -1.569522, -1.923248, -0.338154, 2.070078, 0.343715, 0.766407, -1.109010, 1
0.140000, -17.710000, 2.317888, -7.989224, -0.012000, -0.028000, -0.037000, 1.594828, 1.197198, 4.033405, 4.786638, 0.184267, 3.086207, 3.040948, 0
0.124000, -15.730000, 1.353768, -7.773946, -0.005000, -0.012000, -0.032000, 0.567050, -2.266922, 4.467433, 3.205619, -1.108557, -0.969349, -0.563218, 1
-0.058000, -0.390000, -1.906061, 1.909091, -0.036000, -0.018000, 0.067000, -0.536364, -1.381818, -0.045455, 2.142424, -1.124242, -0.396970, 0.242424, 0
0.033000, 13.410000, -5.258333, -3.416667, -0.032000, -0.013000, -0.075000, 3.683333, 2.133333, -1.375000, 2.108333, 1.050000, 0.425000, -1.625000, 1
-0.040000, 0.780000, 11.399333, 6.707453, -0.001000, 0.009000, 0.004000, 2.092325, 7.778643, 5.747497, -1.591769, 0.996663, -1.516129, -0.094549, 0
0.002000, 13.890000, 8.209677, 10.616935, -0.017000, 0.057000, 0.031000, 0.577957, -0.206989, 2.911290, 0.747312, 1.548387, -3.349462, -2.295699, 1
-0.166000, -2.110000, 5.937192, 10.135468, -0.023000, -0.034000, -0.018000, 2.450739, 0.915025, -3.717980, 3.472906, -1.247537, 0.094828, 2.699507, 0
-0.107000, 4.650000, 11.711002, 14.111658, 0.016000, 0.003000, 0.013000, 0.045977, 1.474548, -2.467980, 1.901478, -1.021346, 0.630542, 2.080460, 1
-0.376000, 2.940000, -16.450231, 0.164352, -0.106000, -0.027000, 0.015000, 0.561343, -1.415509, -5.484954, -0.789352, 0.817130, -1.068287, -1.540509, 0
-0.022000, -2.010000, 1.095442, -2.071225, -0.003000, 0.016000, 0.044000, -0.215100, 0.048433, 0.027066, 0.494302, 0.091168, -2.344729, -4.951567, 1
-0.001000, 0.410000, -4.035000, -5.387500, -0.018000, -0.004000, 0.078000, -1.130000, -1.938750, -0.895000, -2.061250, -2.330000, -2.985000, -1.922500, 0
0.219000, -0.790000, 1.701923, -7.841346, 0.033000, 0.007000, 0.066000, -1.711538, -4.987981, 0.817308, -0.665865, -1.134615, -3.817308, 0.552885, 1
-0.030000, -9.110000, 3.232258, 4.374194, 0.007000, -0.009000, 0.063000, 1.245161, -0.421935, 1.834839, -0.527742, -1.242581, 1.040000, 0.485161, 0
-0.040000, -8.160000, 11.000000, 12.080000, 0.005000, -0.023000, -0.113000, 3.120000, 3.680000, 3.680000, 1.520000, -2.360000, 2.880000, 2.920000, 1
-0.240000, 1.960000, -10.795699, -4.478006, 0.025000, 0.005000, -0.009000, -6.073314, -8.019550, -0.673509, -3.484848, -1.010753, -2.814272, -3.595308, 0
-0.104000, 3.380000, -2.868163, 1.047686, 0.026000, 0.022000, -0.023000, -7.231417, -5.539972, 0.474053, -1.173913, -1.938289, -0.587658, -4.105189, 1
-0.077000, -8.170000, -5.014286, -4.198571, 0.020000, 0.022000, -0.018000, -0.780000, -0.772857, -1.638571, 1.420000, 1.012857, 3.777143, 0.234286, 0
0.000000, -10.210000, -1.250000, -4.392857, 0.026000, 0.042000, 0.034000, -2.642857, -4.535714, -0.928571, 1.428571, -0.607143, 0.357143, -1.821429, 1
0.012000, 1.460000, 2.523399, 1.891626, -0.013000, 0.014000, -0.063000, 3.235222, 2.470443, -0.929803, -0.520936, -2.208128, 0.678571, 1.703202, 0
-0.087000, 14.380000, 8.570634, 7.969967, -0.034000, 0.010000, 0.039000, 3.220245, 0.569522, 1.228031, 3.199110, -2.172414, -3.387097, 1.923248, 1
0.094000, -1.040000, 6.112121, 5.063636, 0.022000, -0.025000, -0.052000, 0.945455, 4.000000, -1.712121, 1.678788, 0.884848, 3.960606, -1.587879, 0
-0.093000, 15.920000, 2.187356, 12.734483, -0.029000, -0.058000, -0.067000, 4.101149, 4.850575, -2.959770, 2.811494, 1.951724, 5.601149, 2.406897, 1
-0.021000, 9.860000, -6.943448, -5.306207, 0.022000, -0.024000, -0.068000, 1.627586, 0.590345, -1.038621, 0.613793, 1.412414, 3.620690, 1.249655, 0
-0.082000, 3.320000, 2.114545, 4.325455, 0.021000, 0.002000, 0.055000, 0.527273, 0.734545, -2.507273, 2.381818, 1.376364, 3.363636, 2.105455, 1
-0.065000, 9.970000, 9.516129, 12.580645, 0.002000, 0.008000, -0.029000, 2.967742, 7.451613, 0.516129, -1.258065, 0.387097, 1.290323, 3.387097, 0
0.174000, 15.260000, 10.198387, 1.245161, 0.033000, 0.002000, -0.090000, 1.687097, 6.117742, 1.422581, 1.127419, 0.406452, 0.232258, 2.809677, 1
-0.304000, 7.130000, -6.812500, 9.388393, 0.014000, -0.042000, -0.095000, -4.598214, -5.214286, -0.223214, -0.361607, 0.486607, 0.808036, -0.468750, 0
-0.096000, 3.010000, 4.333333, 5.690476, 0.024000, -0.033000, -0.133000, 1.130952, 2.660714, 0.422619, 1.523810, 2.267857, -1.160714, 1.916667, 1
-0.352000, 4.530000, -12.996774, -0.853763, -0.061000, -0.049000, 0.060000, -4.240860, -2.353763, -3.545161, -3.254839, 0.267742, -2.467742, -0.970968, 0
-0.040000, 2.410000, -5.303671, -5.318131, -0.014000, 0.046000, 0.100000, -7.429366, -9.214683, -1.921023, -1.389321, -0.756396, -5.553949, -0.629588, 1
-0.160000, 0.100000, -8.857759, -7.543103, -0.012000, 0.022000, -0.030000, -0.329741, -4.753233, -1.562500, -0.705819, -0.937500, -2.081897, 0.435345, 0
-0.069000, 5.960000, -0.068966, 0.862069, -0.007000, 0.022000, -0.012000, -0.965517, -5.724138, -3.172414, 0.482759, -1.000000, -3.103448, 2.275862, 1
0.053000, -4.110000, 4.704861, 0.192130, 0.022000, 0.001000, 0.010000, -0.305556, 4.278935, 2.491898, -0.344907, 0.033565, 2.685185, 1.937500, 0
0.081000, -11.130000, 0.996090, -0.607038, 0.011000, 0.007000, 0.064000, -1.410557, -2.719453, -0.233627, 2.210166, -2.123167, -2.041056, 0.618768, 0
0.112000, -7.390000, 4.480938, -2.288856, 0.078000, 0.031000, 0.033000, -1.637830, -1.780059, 0.645161, 0.831378, -0.759531, -0.859238, 0.164223, 1
0.022000, 2.010000, -1.095442, 2.071225, 0.003000, -0.016000, -0.044000, 0.215100, -0.048433, -0.027066, -0.494302, -0.091168, 2.344729, 4.951567, 0
0.040000, 8.160000, -11.000000, -12.080000, -0.005000, 0.023000, 0.113000, -3.120000, -3.680000, -3.680000, -1.520000, 2.360000, -2.880000, -2.920000, 0
-0.167000, -20.280000, -1.936813, 4.390110, -0.038000, -0.105000, -0.070000, 3.109890, 3.458791, -3.744505, 2.714286, 0.244505, 4.096154, 3.170330, 0
0.132000, -2.360000, 10.667224, 7.244147, 0.019000, -0.058000, 0.029000, 1.560201, 3.618729, 0.511706, 2.739130, 0.162207, 2.433110, 3.102007, 1
0.104000, -3.380000, 2.868163, -1.047686, -0.026000, -0.022000, 0.023000, 7.231417, 5.539972, -0.474053, 1.173913, 1.938289, 0.587658, 4.105189, 0
0.107000, -4.650000, -11.711002, -14.111658, -0.016000, -0.003000, -0.013000, -0.045977, -1.474548, 2.467980, -1.901478, 1.021346, -0.630542, -2.080460, 0
-0.033000, -13.410000, 5.258333, 3.416667, 0.032000, 0.013000, 0.075000, -3.683333, -2.133333, 1.375000, -2.108333, -1.050000, -0.425000, 1.625000, 0
-0.002000, -13.890000, -8.209677, -10.616935, 0.017000, -0.057000, -0.031000, -0.577957, 0.206989, -2.911290, -0.747312, -1.548387, 3.349462, 2.295699, 0
-0.289000, -14.430000, -17.408750, -0.007500, -0.122000, -0.001000, -0.025000, 0.888750, -0.876250, -6.701250, -1.417500, 0.387500, 0.848750, 2.958750, 0
0.094000, -2.790000, 3.249655, 5.542069, 0.018000, 0.051000, -0.037000, -1.080000, -0.030345, 0.217931, -1.411034, -0.489655, 1.052414, 5.653793, 1
-0.020000, -11.310000, -4.193333, -1.866667, -0.053000, -0.077000, -0.058000, 1.686667, 2.413333, -2.186667, 0.186667, -1.246667, -3.393333, -0.293333, 0
0.105000, -10.620000, -0.004779, -5.410992, 0.010000, -0.014000, 0.111000, 0.941458, -0.519713, 0.577061, 0.402628, -0.544803, -0.111111, 0.534050, 0
-0.219000, 0.790000, -1.701923, 7.841346, -0.033000, -0.007000, -0.066000, 1.711538, 4.987981, -0.817308, 0.665865, 1.134615, 3.817308, -0.552885, 0
-0.121000, -16.430000, -8.388889, -4.035354, 0.007000, -0.006000, 0.036000, -1.585859, -3.863636, -0.449495, -1.651515, -0.166667, 1.732323, 3.338384, 0
-0.124000, 15.730000, -1.353768, 7.773946, 0.005000, 0.012000, 0.032000, -0.567050, 2.266922, -4.467433, -3.205619, 1.108557, 0.969349, 0.563218, 0
0.040000, -2.410000, 5.303671, 5.318131, 0.014000, -0.046000, -0.100000, 7.429366, 9.214683, 1.921023, 1.389321, 0.756396, 5.553949, 0.629588, 0
0.087000, -14.380000, -8.570634, -7.969967, 0.034000, -0.010000, -0.039000, -3.220245, -0.569522, -1.228031, -3.199110, 2.172414, 3.387097, -1.923248, 0
0.200000, -16.340000, 4.080000, 0.520000, 0.004000, -0.001000, -0.075000, 3.560000, 6.240000, 0.000000, 2.360000, 0.400000, 4.920000, 2.880000, 0
0.069000, -5.960000, 0.068966, -0.862069, 0.007000, -0.022000, 0.012000, 0.965517, 5.724138, 3.172414, -0.482759, 1.000000, 3.103448, -2.275862, 0
0.178000, -5.600000, -1.178571, -8.964286, 0.009000, 0.019000, -0.063000, -0.392857, 0.464286, -1.035714, 0.071429, -2.250000, -0.250000, 3.785714, 0
0.096000, -3.010000, -4.333333, -5.690476, -0.024000, 0.033000, 0.133000, -1.130952, -2.660714, -0.422619, -1.523810, -2.267857, 1.160714, -1.916667, 0
0.061000, -2.360000, 1.434343, -4.154882, 0.003000, -0.026000, -0.016000, 0.767677, 1.518519, 0.306397, 1.471380, 1.299663, 0.875421, -2.343434, 0
0.056000, 12.230000, -3.942158, -4.489433, 0.010000, -0.020000, -0.065000, 1.569522, 1.923248, 0.338154, -2.070078, -0.343715, -0.766407, 1.109010, 0
0.093000, -15.920000, -2.187356, -12.734483, 0.029000, 0.058000, 0.067000, -4.101149, -4.850575, 2.959770, -2.811494, -1.951724, -5.601149, -2.406897, 0
0.000000, 10.210000, 1.250000, 4.392857, -0.026000, -0.042000, -0.034000, 2.642857, 4.535714, 0.928571, -1.428571, 0.607143, -0.357143, 1.821429, 0
-0.185000, 6.540000, 3.890819, 13.973945, -0.021000, -0.017000, 0.007000, 0.465261, -2.246898, 0.039702, 2.141439, 1.042184, -0.588089, 1.446650, 0
-0.174000, -15.260000, -10.198387, -1.245161, -0.033000, -0.002000, 0.090000, -1.687097, -6.117742, -1.422581, -1.127419, -0.406452, -0.232258, -2.809677, 0
-0.171000, -10.190000, -5.173611, 12.966435, 0.015000, -0.033000, -0.060000, -3.793981, -5.907407, -0.196759, -1.005787, -2.100694, 2.232639, 1.438657, 0
0.082000, -3.320000, -2.114545, -4.325455, -0.021000, -0.002000, -0.055000, -0.527273, -0.734545, 2.507273, -2.381818, -1.376364, -3.363636, -2.105455, 0
-0.308000, -12.350000, -17.483333, -1.550000, -0.055000, -0.090000, 0.008000, -4.508333, -2.716667, -5.900000, -1.983333, -1.450000, 1.625000, -1.016667, 0
0.094000, -9.080000, 3.812500, -1.125000, 0.042000, 0.071000, -0.017000, -2.312500, 0.156250, 3.062500, -0.781250, -1.500000, -2.062500, -0.687500, 0
-0.152000, 0.140000, -3.977679, 2.669643, -0.035000, -0.051000, 0.012000, 1.107143, 2.522321, 2.200893, -0.473214, 1.933036, 2.500000, 3.723214, 0
-0.132000, 2.360000, -10.667224, -7.244147, -0.019000, 0.058000, -0.029000, -1.560201, -3.618729, -0.511706, -2.739130, -0.162207, -2.433110, -3.102007, 0
-0.094000, 2.790000, -3.249655, -5.542069, -0.018000, -0.051000, 0.037000, 1.080000, 0.030345, -0.217931, 1.411034, 0.489655, -1.052414, -5.653793, 0
-0.112000, 7.390000, -4.480938, 2.288856, -0.078000, -0.031000, -0.033000, 1.637830, 1.780059, -0.645161, -0.831378, 0.759531, 0.859238, -0.164223, 0
0.105000, 0.620000, -1.342105, -3.394737, 0.005000, 0.030000, 0.012000, 0.710526, 0.763158, 0.684211, -1.763158, -0.973684, -3.026316, -3.184211, 1
0.171000, -0.770000, -8.278947, -12.644737, 0.024000, 0.018000, 0.033000, -2.425000, 0.669737, 0.015789, -3.672368, -0.828947, -2.650000, -4.011842, 1
0.199000, -1.840000, -5.245614, -11.144737, 0.023000, 0.021000, 0.025000, -2.694444, -2.355263, -0.073099, -0.558480, -0.051170, -1.583333, -3.097953, 1
0.263000, 4.020000, 1.394737, -6.105263, 0.023000, 0.044000, 0.023000, -0.500000, 0.500000, 1.131579, -2.078947, -0.342105, -2.631579, -3.236842, 1
0.333000, -2.060000, 0.156347, -12.071207, 0.027000, 0.049000, 0.047000, 0.029412, -2.252322, 1.668731, -0.417957, 0.921053, -2.794118, -1.236842, 1
0.264000, 14.580000, -6.236090, -14.409023, -0.013000, 0.004000, 0.033000, 1.257143, 0.894737, -0.027068, -1.247368, 1.035338, -2.628571, -1.765414, 1
-0.105000, -0.620000, 1.342105, 3.394737, -0.005000, -0.030000, -0.012000, -0.710526, -0.763158, -0.684211, 1.763158, 0.973684, 3.026316, 3.184211, 0
-0.005000, -2.810000, -4.800945, -5.474359, -0.011000, -0.013000, -0.021000, -2.325911, -6.355601, -4.701754, 2.161943, -0.361673, -0.614710, 0.857625, 1
-0.076000, 4.520000, -14.885491, -5.364865, -0.057000, 0.002000, -0.029000, -1.278094, -4.868421, -4.422475, -0.197724, -0.618777, 1.377667, 1.150071, 1
0.005000, -1.020000, 3.168563, 1.175676, 0.021000, 0.023000, 0.031000, 0.208393, -1.192745, -0.206259, 1.234708, 0.867710, 2.999289, 3.555477, 1
-0.073000, 6.910000, -11.597953, -11.333333, 0.007000, 0.028000, 0.045000, -4.266082, -6.701754, -3.007310, 0.010234, 1.005848, -0.001462, -0.858187, 1
-0.171000, 0.770000, 8.278947, 12.644737, -0.024000, -0.018000, -0.033000, 2.425000, -0.669737, -0.015789, 3.672368, 0.828947, 2.650000, 4.011842, 0
-0.061000, 0.630000, 3.862162, 4.047297, -0.027000, 0.023000, -0.028000, -0.115541, -4.369595, 0.759459, 3.279054, -0.006757, -0.944595, 2.058784, 1
-0.056000, -0.430000, -6.105556, -4.472222, -0.014000, 0.015000, -0.032000, -1.825000, -9.913889, -4.533333, 2.225000, 1.416667, -1.488889, 1.302778, 1
0.028000, -1.870000, 4.005556, -1.388889, -0.015000, 0.027000, 0.006000, 1.036111, -3.997222, 1.022222, 2.475000, 0.888889, -1.461111, 1.330556, 1
-0.107000, 13.300000, 1.585714, 4.207143, -0.010000, 0.043000, 0.033000, -1.289286, -4.146429, -0.385714, 3.596429, 2.150000, -0.321429, 0.217857, 1
0.005000, 2.810000, 4.800945, 5.474359, 0.011000, 0.013000, 0.021000, 2.325911, 6.355601, 4.701754, -2.161943, 0.361673, 0.614710, -0.857625, 0
-0.021000, 0.360000, -5.146424, -2.815115, 0.002000, 0.070000, 0.067000, -2.410931, -0.749663, 2.385965, -3.951417, -1.506748, -0.201080, 0.931849, 1
0.021000, 3.180000, -2.864469, -8.111355, 0.023000, 0.059000, 0.001000, -2.527473, 1.772894, 5.419048, -3.646154, 1.027839, -0.273260, -1.524542, 1
0.210000, 1.070000, 6.925214, -4.414530, 0.045000, 0.061000, 0.071000, -0.551282, 3.987179, 3.805556, 0.292735, 1.367521, 1.029915, 0.534188, 1
0.250000, 13.240000, 11.021245, -0.311355, 0.047000, 0.010000, 0.061000, 1.672527, 6.344322, 6.247619, -0.160440, 1.484982, 0.069597, -1.038828, 1
0.021000, -0.360000, 5.146424, 2.815115, -0.002000, -0.070000, -0.067000, 2.410931, 0.749663, -2.385965, 3.951417, 1.506748, 0.201080, -0.931849, 0
0.099000, 4.190000, 9.167669, 5.732331, 0.008000, -0.086000, -0.075000, 4.169173, 8.608271, 0.775940, 2.362406, 4.534586, 1.642105, 0.457895, 1
0.115000, 6.400000, 10.437799, 3.304625, 0.013000, -0.057000, 0.037000, 3.480861, 4.418660, 2.644338, 3.377990, 2.217703, 0.933014, -1.129984, 1
0.299000, 14.050000, 9.681955, -4.810526, 0.024000, -0.057000, -0.091000, 6.483459, 9.665414, 4.461654, 4.533835, 4.277444, 2.327820, 0.715038, 1
0.061000, -0.630000, -3.862162, -4.047297, 0.027000, -0.023000, 0.028000, 0.115541, 4.369595, -0.759459, -3.279054, 0.006757, 0.944595, -2.058784, 0
-0.081000, 5.680000, 0.513514, 3.675676, 0.031000, -0.001000, 0.036000, -0.567568, -2.000000, -1.270270, -0.540541, 0.405405, 1.513514, -2.837838, 1
-0.046000, 9.490000, -6.419305, -0.868726, -0.013000, -0.060000, 0.035000, 1.111969, 3.394595, -1.545174, -0.711197, 1.756757, 1.823166, -0.612355, 1
